"1/5000000","1/100000000",200,0,500000,10,1,0,0.0010500000000000002,0.00004842091371057263385875351977227933680023300041515440131626956527366737760670779985999755906932136696440881331703374707492508011992095159836997132405752797448382744389475653420862474523935873441464662391618532432467880792028037275307446325955316352107,-33168.69664835023936202100475278771872278632678240581588899900624560560848126384882268664257436886702600424252488656524000617232946389266125733368005574523293994213311512334583370832385766198180490199355513393830020089379130718332928640304423843752551
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0011,0.00004841413111872947655300563318480859281500446555767587282723327203243902616159390385312652261833100167946180577300292246295301797289252999588947747125628718714311587885047152990022415455765505575773700907541865849398051300233627957799264707128978856094,-33167.3962432060961804342625974448230740198784024377221637753711702732233705955215388215904339289102452652741333874522354358504503969673348138615603997650836546664327252568274962681107409240514854389244012820309011745615327543193813026792904511510078
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00115,0.00004840703428012079702199699714239012858924275696363586384930635464152892286490507132980019419510206010294969126804293679896710199697496201913336684926647723660196792678368550096943804554169172861791271749868984738147823075351048308618711759541407691462,-33166.0365013616390061005643326372060813697518359044391781330809060559094275615019024507762396948625885055770072400773925010086178716518614935114056937026248809265242967513499521800175078938770764988140770609774769098325488786332525433692383086757755
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0012000000000000001,0.00004839962336381052697210593911624185578494361344854458100308189143509919690450731442835764488264255309903885275757932946028162184994122953448979990148973559337157628827214337613314459457461538719648201969497584170741966280433157759052931292991119834857,-33164.61757763920047254638023907313624494024359687749398606492326100877261890045221244664676696696532475363449482695654031888232032640383153940673084317304060559991885789006987894266415310804585732791208732042722527423377860500993124119043305387339195
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00125,0.00004839189854688599885268849059831369243559011889409980784722469576568143449413450735622720496018886716682596192486501403048338998589264451890454994841340733182976100494698638550170802505173746514629362082673317820369281327995076243910734026565419340479,-33163.13963338487473463500239587645840518359502873550246598771409906066200762934250644121369152044411219808034890473699762563185677984596822234767356596892254907819893054397030367872221418257556723789169872139717096786647270326792067030864474317685323
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0013000000000000002,0.00004838386001452104755825224661808174109355249501929649473457590775395481354630142413104290785006412673742167856984549113743285695301562845431405336104051036742288344403285872482533596050030782363563912368123023378727808689166461367695520525071183637081,-33161.60283642290465195712892622513083214909202833873611980464474691223191402983777331409559662215620680149570470219626879370959457351632781812673131608901159636693654102875502356049249030217510526759769438302145535068658168014252696348453194859722504
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00135,0.00004837550796004110243239794421732420544484402986810240450497935214717494209058631014485183323390382819121584239919368141728893846682498029374719640934169132378041043681442068508764032341747953626933314108630523444608624574810707982872146210006343911977,-33160.00736100833386382707706654534490772015133107079599368524389419586974125309413500525843389458172817700313928828977511271669678966182102249425272297678627554375313185218343334515808094081181092901511146987293803819922090916057244714673621094004278
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0014,0.00004836684258499018649071123334448231122771440233425336471424808644797152152466894577573508893352288037702579835290044714471799797647419745519514836039994810049262767622386751679075668936598943875913025116119449349375156458726844338776981241454988782369,-33158.35338777794833677983132617105367630571498985751977345027005442208478675598436070857933929601817091681131248458320356928843187547297098589434826704097468339294285495739523402699491729651591414907414972569921091008896830012660631422702176916162344
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0014500000000000001,0.00004835786409919973923873031554084261099248040401142448525241312634934204541075813014522019436873181261959155354628991860861923960887186033730227304092540611893704986330888358213755440900148484628869418636426390535574095447596363148223058982047427154917,-33156.64110369953314250948431535720848754722661942843672887542887914316851101770929691381868966780032074199252675959566719468403065214109202491629016786515148538754632268775073563803542559475654433284790014450934606599938943249393221868394943356472697
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0015,0.00004834857272085917601081918530009997503830296154634470462199456839938602760554496345002338638668254501333667861311424724019545177856981773322853928657719650235752611170329791009711902763206281042871829053471754562859724896199517624817853008540794635063,-33154.87070201947080304617875035255108889724733979193348839400186767494434151888252129890453165936923925841287956377068718975346554678931978684349900482075110311669256780575629705059893212300480865151539891530540074208306003104889135026584711841447001
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0015500000000000002,0.00004833896867658809446753528693791516934405748945779332890617213559820200295136119337581188858736057741789193261115312279121236450013012512746651421885562627258160033616172239145495711177319686069731128334937330959932426389525734922092419271643946741167,-33153.04238220870829910633948444468965355386120782718064450819578418163497722087273602748030286221544879332288761241631915078420769068054195526548418869993480751714955486534794071736089129794189641444462136657696208456343893205965845847040204325094043
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0016,0.0000483290522015100382407932497275268351172757186513789788757882907722212811008625593067130755070996214700617506665627503097058550263463672277521034393638122761833570214308087676518734004243069441963126946695406259884317136415523949443953981045233505126,-33151.15634990712086519792878481082448492455853954138791643815463594313881932616198169426238230844050718150698668909596294750214213939174230298891717586388538755325323324752700599998228211629734751590772242526514691081393034133138987894153496278332598
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00165,0.00004831882353932772355411872613636022058898118820209135427760176933245337744143328185447849816830676859537913598039376638932537215854048923356153967453394204032341504438543427071664686457164428506785168398890304868219231652490883965525600823608038934603,-33149.21281686630100869705229173933041461776137851786654481424047373020511148292906526419943054892939635237601244634598448728011563458112746030959596164219387834472232982216169349846911222933353177041002066947313003497141572470333194874355926672519772
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0017000000000000001,0.00004830828294239963503052205573332481022242686404336260209388630292788104509342691322975855318801625136298452654012115837595589002132635902128164582093756232844716203867205521511756226841004249022610597678719949743751216815993549527692106290926511068535,-33147.21200089080232481320644088421855977311004604432715371907767398941709496673948258440781960577578541708809849089668551384631052259301011682593085916717756773872937624985682947539010161118104284414284838526612231725560511291494378822787901738906066
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00175,0.00004829743067181789377579774662165495472606980786470320747595856884000742088396170582321020946193249269771439369672948378159614430388605364794014928239802456725192017261587541590251635497839903457176593301253427240198406493526540964639475982093081319585,-33145.15412577786809906266718533649902758803546167929090782413710566319510839518131400244737638978954996492112529745309307982673265370256850826475621468232658147646319228901376074524113551554670615056355025124137180073251437053226122458890574717650149
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0018000000000000002,0.00004828626699748729911046687583575674988844482191164353168860945986520918123762120604368157923506771203700559923474894966522128696535445620659062486275740817540059553567531017963534287557307531756605563935441304266198688905087498768882971573586067082753,-33143.03942125567533110901127677018485587786296059770353715525712550796128892892197400130778261470674523648680896131785160108937680029163606656818616031581044779930687787606955540919369585346979677032180223798481439212286959521817806933347280779630897
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00185,0.00004827479219820544549441524095596418944820069609842963540964374275358687225486618266965778863713153222708822085134164490240779411431780788326305468860238330811157297951618714343583719961403242388039684390986308518467265323987221650609488651271186331753,-33140.86812292012576546056180130441767080303612733662491834460920346508128944205535030457558997522879080707756258006885727638464310432571473439127486616546448653893348190163658321053228414005885727127993462150436361371532182326850335668886074334850647
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0019,0.00004826300656174381224422520086703282125513056865450305844089616590339712038747295652223309208398429392740252634248007806353252028206080369374832457987320146205076334158631605722860649469895346780449369879668570799125782977480223229481707863090408990245,-33138.64047217021563768527679668768291810233072533370893903945985998899356986081548873195095763431114749817567367632314415687540207895705328444827956920462399615069174574083388103638776818701907002482135070561073547711615796084907271548253637579545007
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0019500000000000001,0.00004825091038492972499817333901756109111754934769193143736015548069506113863184897510578259954106563706676310361233724242851040877739257159357628805860361813604371360865366740359830083542235445007551966963048931473074240012180251481073816198520607453776,-33136.35671614201692408058232386495756775299201289048305478742114468133104669686701103759244583091666329950711925448725726399148546575665488913745402957662226407256457419688086181648211287142467443322912720124705708485453334795390156127181818372945896
"1/5000000","1/100000000",200,0,500000,10,1,0,0.002,0.00004823850397372908512589779109343420769235857352600101591923924987170848683133326106677058781948308994615738305404386649055511416136222773666621032329880534630161472328778643979812686117563993746654236570152119099401822546691101147426744099155875523735,-33134.01710764130313285387438680548908009919415874583095293525253995584658958319304740724999545933333251146903704102252059638171714281670494147377171427739250290116683228966416089614033073098699190329457360883771482928534132428094127388982495030106305
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00205,0.00004822578764332976217469762798148553791945815652142270339254959801846369601066125997038588664432752166901313644934182966722590118501951169559701988646609925600748239424512593230795655928475667696693346068950207808894070574997287787590853238023703321549,-33131.62190507485318979519696680775139280055662945969995739224079880550194952554928910913956345764613324107971597745918162027736574722028088590168145869041409436692767454636999290082718500448472953917749987066665110405770986962718353395200269031124648
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0021000000000000003,0.00004821276171822554540747671506225361780833036116467734098017343088500774856253001784247133603369229411339768681579341517666438063325227943193571590509180859454697736664602213356561555240507418458397931934439268573629461111722574631783529200298357154048,-33129.17137238046782566818238878209984805905691291535376893957638777267538132211132509914198909737569464591872612027923376665672666260377005646711605615601133403324298260177277474503684194215048383297466657071022200567390993770935499912626260912680694
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00215,0.00004819942653230054724687221329618002566028896603321933568507367625891201923424213947916724679294299689251936551292098162553048828513657426785970121332343831982676243822581299667368429412299944831900613839847571929736245965605678053734543451840426796456,-33126.66577895573288357471460264291507536981135725019133763226542037649605989206138481874647031147200142249297706847760667287854918736926148030015913318695988363425529158426174311238367083665932992001322355115106340832416149598774621360166663093725027
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0022,0.00004818578242891395218484384731896264002789491790340945777620320122263301266097838619911899674481788146654262306245924217359814535592649958880949973553635318806365386383495967945390174730569867642504430348869455032911779075870517938649293891670178957469,-33124.10539958556467782511568320443284859322695906271183992311636299642145321479707151918938945310942419531814231034227685241612568110239028897357127946866525686868853602390758565707583336348767745449774068927763171946202579553719499178484623347144112
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0022500000000000003,0.00004817182976098500548429653635261092099564729263520693364019087736951572242649104131971810547593690253268881206686005559904201228324557394115679214592362601750867980155352343829659728560947491489802384183217463179939988796089068540598897413126206536837,-33121.49051436857320007915820923215902829323667626860471260599992080694454978971180931258466170014181204806208939651417233903063146181938511412308936198262423133825178769393742224620352843776781907781167607544261605320081645752985436653418462125519791
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0023,0.00004815756889107813206756983053933723130768115462607960665478471041667781019980420685966520785943176120889444888238676745258706902860765121851855848935458683457752630709847788980127017991842446388956533351821352011632258548224292541144071013316277191234,-33118.82140864227870044174058439906464889478202315066904165171674539901822632335112269578519829794868559611477351937032264424750138899001768050024120255578906309271055817470840632062981043463763014651340821729579881284855953214202168257507407470511311
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00235,0.00004814300019148807885147858949342508353169352095814689151129941218263274319294674828966624797232452083037974773347580150275891068281008521879636399399066349974071416415331175780423136862413362629549429238406115602034411412814413921852389197065698045568,-33116.09837290721812997539363811148887429647574399581008279498542503839097465498200557324029232709294857094279789196295648679664478971241857139424525459504904595519091748591175648727832648292845613444045649970409149915325492589734128688334092331799756
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0024000000000000002,0.00004812812404432497385369388502563175876241267528003351213539341086626224126275277209405548260182630625248868818720607849763645364134057581599227131111355481968613987747142541188680622476870602647986589765203173169684308497517612943358284242837013203041,-33113.32170274997831021227213197733854824898260121402068078475463038868437814145976450774368822937516316636017590530994313708795840072787230762231889421291614226890186195404216408787144047923948338575435176330431412112880899039090823170321345536470057
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00245,0.00004811294084159919199040405706492544363311865542558804066246372464995302695220655098838368363258638877378154007038940266247221192732315130939059335662838933280318967562729038669463995416835977854448197986414201617167780715048217134609061073470337230339,-33110.49169876519237702746704447888788492212278650489621768732506815145227574254340807081363277188387952629157068823079172901725510250992848223218156070810996092796242312197756531329873090560022068208364141321661491101381302952922132245381546245398117
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0025,0.00004809745098530592088197132252765120545572402691037293003133603318143605239255566904465091771888639633131585387660881547762496596447675919833842505290250928086016162121708870125718948309796956538640811062548213469027884845871865375567104217305994365383,-33107.60866647653695083458360086356921287034935601044259872821207072064829679834986321382816377792737851626644892590957259333769297382945137899991579584430314692980080215226038964300333775851858831120171677392902919107352179777312733152901930891416195
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00255,0.00004808165488750932041309269705055432298629648568394400255349672252551893337177100161848696187186475272501296702012893653913883130130033034815613126297559636985628715425061856076947463119247405893314057347544017676679244127940905280489541938756790225765,-33104.67291625676778091747953605251362603761763638871793858097704057697455683002244163669780481119456054850320084404220003178040599327064445500809645292637953483567276510900018027587378832151529597543176622672218667558956529431572979594770311774664533
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0026000000000000003,0.00004806555297042616639458035943733230428280082587072620720591838812445387886483602259094517947565646465371354197918833578065839666236479300332246453685610324411860051821597896492917443886970815933636251829077895832821524637273807084756915017011556757658,-33101.68476324683114709308260366124663785372353490195809162827387070298032166416598653809123696877752208646066407085772004736920392853599900464318576824340845194929697084982950483478531236667964447442473453431063012582326354083382086664708294134539101
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00265,0.00004804914566650887377337111929764680463619084716053402685939949305732981191914614988237257174620927199566836937000226277564643825286652520432184909690339618185503502732672679808504139625448674517894532752384932257160869508924656050008343771049920358882,-33098.64452727408937084368875931807082970556549506870178972442944653296606231002012432549539284985047500392338852375144662860279660366026437535741900415059973589903608136803422381445129670101668771995094143774345360050516932332299747317239819508581576
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0027,0.0000480324334185277916732495686608291370182823295088450707474881843675500349608049481563297791151427954439696497251757485086277406206470879977748760321925811759034173999660612058085278192188393589490947457037292805832601257250717200590186539698229096564,-33095.55253276969826877427072277671150177295528424095211369789962693950196271030336896017204185874197435064622842750526878657426517015003938235120360699286850574612943234998028873975733207727017905331225474390724150579295665778341744220135508933234236
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0027500000000000003,0.00004801541667965266717168226440072884872126084439273371055915091747112171651604819177057037962484120142207966274993862794706491693834516179416643006247887115822971644224465248627238820008998503919107077289114853006116076099713515083692528874920799910529,-33092.40910868517526023524833158869096347271970859967846225056574407834069881603920072954222725221776264020612332796868582357444198224565471100266865634580507177507898268467310219599332258702528917231662305786414418283881796654569601207640121897878973
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0028,0.00004799809591353317057227461794299971703446555941908296753499300852514623142814014804171392789604636400430368006846096575950851471180977715189929239156410445572771138681543774550388118302179485297754731745028496404742148839167379353733415173787478503203,-33089.21458840819604578809534390288083129218715730856507135810778382755809485563720458195188126654618202229401160060724998019677347928080701099601829087103616562590170653790618094960374512061006331600510944379801515838285673165484468337149589668958703
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00285,0.00004798047159437837978008052176141529449243376647404547186065424998206130022590800433787046154971124980462039591513957760895820251776063440741199674063428807381400969801446029986285144303495068925876148235686508407855438942197598729872948681357585249869,-33085.9693096776585982467005829961932903280730098854954957854547541055721419038140589364321333140186788217990174304549179930620669030182034256807589720522003176098731103901086721289900183904625510342954519132330860438162487416610634027196509583295522
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0029000000000000002,0.00004796254420703512261792402906571212193883145311233611809272110978977150993261627272911535151382930416558274806162452565648056466892513653361396975578715215017261324235568155411789204568932627462050747803841192802637904710469457767660549301967533478607,-33082.67361449805331157483983905387725241968458733472406315390329790220180324738524745553811836979085001946520966165424153553393951620933590748746039672335501755052314605473693527372511886376071168578174174392479198743522410748524509936857606889264321
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00295,0.00004794431424706507295374764044503555658294411726985953399247567504428533481272332815909700699144105942547540970170498194076276267923527059329921356615303523869054007657892163160577747783249811227216181240499454934287475793679668871242889174918593359616,-33079.32784905317743950766186879949047803648676786018333258447255133428081666885533033001306406021534635142272481229677609522684623727680351687440833129979646215033585768120971241855459879497936319045553603976617941074276362172172356041359724287726344
"1/5000000","1/100000000",200,0,500000,10,1,0,0.003,0.00004792578222082050175843153889698809643064266548717644711803474020943231993104837936406392327966023463937419899424559442271808016902414305285222025319432693130578802221527699392162300372062969586489631561380566699674951783860462155031443896935404428266,-33075.93236361923271249135271999949106091311598244020272547611854671805850888317528317316118015243741534011947144859532686495084622611153834309020613360455038406655814443086756102391033027806541530691915898247513104191460199874347911815546177761764226
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00305,0.00004790694864551858575703567963966679189344024409512519383710510895515830939180228599741622748925954597519821735680387295760173068049069324922301229152101900785227573281475485726562884263383254436636041541609187885944133590890249486715535300421115443117,-33072.48751247734504527748353941792553615684855219958231161145509178363478655326465933276293572746211378188814505436949225385535629259261098912036246259983356599993248559241548101537467838744394362234740222850518263061802596237119772754017918025518319
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0031000000000000003,0.00004788781404931417329439356199527631675473782043354963508393333355754346955753992837597438833252944021983708698707003807647750202906150592224088179573039557660259240834903122355455429738587100081447863179321289543397695257767221647053288786090340293344,-33068.99365382554438996829312586588314900257370033320896008114738051302940347408650999739485255318110132187313293683218760379115657782613225272305485239281269032533031344845650827752830451695529815293334876531987787037525682774848794436270211708304208
"1/5000000","1/100000000",200,0,500000,10,1,0,0.00315,0.0000478683789713709141350708862467277337494904010247853395498325891000019084290940093269421621267744439675998180954901760149374523998283969773999898958359846951866038295923736747527961871409653329131989334273023485688085876073803374456607907796984313904,-33065.45114969024374825719372723307488519451615614658215613702933702891570891713183741164172285193006479982876444501405307245150526598401977965884605015531260141446286381997849420508807997862462910259383073328672812489127503588341391115579061210125801
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0032,0.0000478486439619306570668702567048209917967452975104284565324158527208810967216137035482578925714141071260322995046097068002730224797315455876661882649651229943879137944601696797298434955176606449454132640237297349702159868999402583901369184498344887868,-33061.86036583725544864333259658674689964874509311813023437906475870053497435526310220705294289839523516182343754799386877737545866551886453442165102470498879742649519107542842360575858639475415217952085302647869479420992047777662524104269639987829826
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0032500000000000003,0.0000478286095823810255645659645069636149194913773619799271106679793072256518124300504185538851000509850114150048431131413446653721258899097965697505877882969465838852287582952813292875099016058183389695749657883389331763571525717705665602300238871944163,-33058.22167168238353440416953713700432127076769249080978036968175353662070945834631063327256480705933402791780414958201047327273233133675132884827534748510967831903178314279868012383516609584206080764101564199897155445939256559225706782107685989776393
"1/5000000","1/100000000",200,0,500000,10,1,0,0.0033,0.00004780827640532107770834179735563479687406481832994800958364143891572046254625037211132108547924867895257354233588451395520992735492541774695489066176549886769248355832515848787970551726643908178028904501206574673252742333729677932905402941373907878358,-33054.535440201629901296480450354785991966468131926775058309313598782791115309261006951877001204589445275942450931696479072708784220864703377109056054027054189839693976980056085858646212369244821446163482374450817716091265444360452504182795513238975
