1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00456,36.26030302,4.93468E-05,-51516.33127
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00461,35.47801097,4.93326E-05,-51509.67688
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00466,34.72076465,4.93183E-05,-51502.96485
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00471,33.98750623,4.93038E-05,-51496.19561
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00476,33.27723311,4.92891E-05,-51489.36959
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00481,32.58899455,4.92742E-05,-51482.48724
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00486,31.92188847,4.92592E-05,-51475.549
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00491,31.27505846,4.9244E-05,-51468.5553
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00496,30.64769108,4.92286E-05,-51461.5066
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00501,30.03901327,4.9213E-05,-51454.40333
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00506,29.44828996,4.91973E-05,-51447.24595
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00511,28.8748219,4.91814E-05,-51440.03491
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00516,28.31794352,4.91654E-05,-51432.77065
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00521,27.77702104,4.91491E-05,-51425.45364
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00526,27.25145068,4.91327E-05,-51418.08433
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00531,26.74065693,4.91161E-05,-51410.66316
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00536,26.244091,4.90994E-05,-51403.19061
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00541,25.76122935,4.90825E-05,-51395.66712
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00546,25.2915723,4.90654E-05,-51388.09316
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00551,24.83464273,4.90481E-05,-51380.4692
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00556,24.38998489,4.90306E-05,-51372.79568
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00561,23.95716323,4.9013E-05,-51365.07309
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00566,23.53576137,4.89952E-05,-51357.30187
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00571,23.12538107,4.89773E-05,-51349.4825
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00576,22.7256413,4.89591E-05,-51341.61544
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00581,22.33617737,4.89408E-05,-51333.70116
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00586,21.95664006,4.89223E-05,-51325.74013
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00591,21.58669486,4.89036E-05,-51317.73282
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00596,21.22602126,4.88848E-05,-51309.67969
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00601,20.874312,4.88658E-05,-51301.58122
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00606,20.53127245,4.88466E-05,-51293.43788
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00611,20.19661998,4.88272E-05,-51285.25013
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00616,19.87008341,4.88076E-05,-51277.01846
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00621,19.55140239,4.87879E-05,-51268.74333
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00626,19.24032696,4.8768E-05,-51260.42521
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00631,18.93661702,4.87479E-05,-51252.06457
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00636,18.64004185,4.87277E-05,-51243.6619
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00641,18.35037972,4.87072E-05,-51235.21765
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00646,18.06741742,4.86866E-05,-51226.73231
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00651,17.79094992,4.86658E-05,-51218.20635
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00656,17.52077997,4.86449E-05,-51209.64024
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00661,17.25671773,4.86237E-05,-51201.03445
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00666,16.99858049,4.86024E-05,-51192.38946
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00671,16.7461923,4.85809E-05,-51183.70573
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00676,16.49938371,4.85592E-05,-51174.98375
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00681,16.25799144,4.85374E-05,-51166.22398
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00686,16.02185817,4.85154E-05,-51157.42689
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00691,15.79083224,4.84931E-05,-51148.59296
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00696,15.56476741,4.84708E-05,-51139.72265
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00701,15.34352264,4.84482E-05,-51130.81644
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00706,15.12696187,4.84255E-05,-51121.8748
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00711,14.91495382,4.84025E-05,-51112.89819
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00716,14.70737174,4.83794E-05,-51103.88709
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00721,14.50409331,4.83562E-05,-51094.84196
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00726,14.30500036,4.83327E-05,-51085.76327
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00731,14.10997878,4.83091E-05,-51076.65148
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00736,13.9189183,4.82853E-05,-51067.50706
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00741,13.73171239,4.82613E-05,-51058.33048
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00746,13.54825804,4.82372E-05,-51049.1222
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00751,13.36845567,4.82128E-05,-51039.88268
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00756,13.19220901,4.81883E-05,-51030.61239
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00761,13.0194249,4.81636E-05,-51021.31178
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00766,12.85001324,4.81387E-05,-51011.98132
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00771,12.68388683,4.81137E-05,-51002.62146
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00776,12.52096126,4.80885E-05,-50993.23266
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00781,12.36115484,4.80631E-05,-50983.81538
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00786,12.20438845,4.80375E-05,-50974.37007
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00791,12.05058547,4.80118E-05,-50964.89718
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00796,11.89967168,4.79858E-05,-50955.39717
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00801,11.75157515,4.79597E-05,-50945.8705
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00806,11.60622621,4.79335E-05,-50936.3176
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00811,11.4635573,4.7907E-05,-50926.73893
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00816,11.32350293,4.78804E-05,-50917.13493
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00821,11.18599962,4.78536E-05,-50907.50605
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00826,11.05098577,4.78266E-05,-50897.85273
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00831,10.91840166,4.77994E-05,-50888.17542
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00836,10.78818933,4.77721E-05,-50878.47455
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00841,10.66029254,4.77446E-05,-50868.75057
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00846,10.53465672,4.77169E-05,-50859.00391
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00851,10.41122888,4.76891E-05,-50849.235
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00856,10.2899576,4.76611E-05,-50839.44428
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00861,10.17079291,4.76329E-05,-50829.63219
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00866,10.05368631,4.76045E-05,-50819.79915
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00871,9.938590675,4.7576E-05,-50809.94559
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00876,9.825460229,4.75473E-05,-50800.07193
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00881,9.714250482,4.75184E-05,-50790.17861
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00886,9.604918202,4.74893E-05,-50780.26605
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00891,9.497421362,4.74601E-05,-50770.33465
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00896,9.39171911,4.74307E-05,-50760.38485
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00901,9.287771718,4.74011E-05,-50750.41707
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00906,9.185540557,4.73714E-05,-50740.4317
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00911,9.084988051,4.73415E-05,-50730.42918
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00916,8.98607765,4.73114E-05,-50720.4099
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00921,8.88877379,4.72811E-05,-50710.37429
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00926,8.793041868,4.72507E-05,-50700.32273
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00931,8.698848205,4.72201E-05,-50690.25565
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00936,8.60616002,4.71894E-05,-50680.17343
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00941,8.514945401,4.71584E-05,-50670.07649
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00946,8.425173277,4.71274E-05,-50659.96521
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00951,8.336813392,4.70961E-05,-50649.84
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00956,8.249836278,4.70647E-05,-50639.70125
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00961,8.164213232,4.70331E-05,-50629.54934
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00966,8.079916293,4.70013E-05,-50619.38467
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00971,7.996918217,4.69694E-05,-50609.20763
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00976,7.915192456,4.69373E-05,-50599.01859
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00981,7.834713136,4.69051E-05,-50588.81794
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00986,7.755455041,4.68727E-05,-50578.60607
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00991,7.677393584,4.68401E-05,-50568.38334
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.00996,7.600504799,4.68074E-05,-50558.15013
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01001,7.524765313,4.67745E-05,-50547.90682
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01006,7.450152335,4.67414E-05,-50537.65377
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01011,7.376643635,4.67082E-05,-50527.39136
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01016,7.304217528,4.66748E-05,-50517.11994
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01021,7.23285286,4.66412E-05,-50506.83988
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01026,7.162528991,4.66075E-05,-50496.55155
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01031,7.09322578,4.65737E-05,-50486.25529
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01036,7.024923571,4.65397E-05,-50475.95147
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01041,6.957603177,4.65055E-05,-50465.64044
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01046,6.891245872,4.64711E-05,-50455.32254
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01051,6.825833372,4.64366E-05,-50444.99813
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01056,6.761347825,4.6402E-05,-50434.66755
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01061,6.6977718,4.63672E-05,-50424.33115
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01066,6.635088272,4.63322E-05,-50413.98927
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01071,6.573280614,4.62971E-05,-50403.64224
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01076,6.512332583,4.62619E-05,-50393.29039
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01081,6.452228312,4.62264E-05,-50382.93407
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01086,6.392952298,4.61909E-05,-50372.57361
